Epochs, Classification Accuracy, Training MSE
304,0.4420485175202156,0.701349850255301
305,0.4420485175202156,0.7010071004867191
306,0.4393530997304582,0.7009127304267003
307,0.44070080862533695,0.7011563326504555
308,0.4366576819407008,0.7026027901411902
309,0.44070080862533695,0.7009211994113272
310,0.431266846361186,0.7028121793595993
311,0.4393530997304582,0.7020516330991893
312,0.44339622641509435,0.7013876511350007
313,0.44070080862533695,0.7013820486077721
314,0.4326145552560647,0.7029025405240831
315,0.42857142857142855,0.7023972865029078
316,0.4393530997304582,0.702141906267088
317,0.444743935309973,0.7017997103530426
318,0.44609164420485176,0.7017995741613305
319,0.44070080862533695,0.7014693414812412
320,0.4366576819407008,0.7018527172352709
321,0.44609164420485176,0.7009982651817982
322,0.44339622641509435,0.7010745390738139
323,0.44609164420485176,0.7010551505439273
324,0.44070080862533695,0.7017594010005231
325,0.44070080862533695,0.7014033044942215
326,0.44070080862533695,0.7013517815314367
327,0.4353099730458221,0.7022366455406243
328,0.42857142857142855,0.7026985475080237
329,0.4353099730458221,0.7024885949092176
330,0.44070080862533695,0.7018419883718431
331,0.44609164420485176,0.7015843198632747
332,0.44339622641509435,0.7015504885725504
333,0.4420485175202156,0.7013446239409826
334,0.4339622641509434,0.7020793475648623
335,0.4393530997304582,0.7017818680897382
336,0.4393530997304582,0.7017045761048243
337,0.44339622641509435,0.7011267145221798
338,0.4420485175202156,0.7012596371754046
339,0.4339622641509434,0.7024372022914946
340,0.4353099730458221,0.7023047814598213
341,0.4366576819407008,0.7014026299329552
342,0.4353099730458221,0.7019371846771575
343,0.44070080862533695,0.7010223303073518
344,0.4353099730458221,0.701206880222631
345,0.4501347708894879,0.7005219913781155
346,0.4420485175202156,0.7009377751449668
347,0.44878706199460916,0.701173631507647
348,0.4393530997304582,0.7022287874245009
349,0.44070080862533695,0.7019623671510432
350,0.44609164420485176,0.7016426993922696
351,0.444743935309973,0.7018658622987656
352,0.4393530997304582,0.7022154071572421
353,0.444743935309973,0.7025557977488652
354,0.4420485175202156,0.7032997835426799
355,0.4474393530997305,0.7018277020909015
356,0.44609164420485176,0.7013672187724143
357,0.444743935309973,0.7009964376164761
358,0.45148247978436656,0.7001609173801666
359,0.46495956873315364,0.6984325209683646
360,0.44878706199460916,0.6998892274330417
361,0.45417789757412397,0.7002484296910052
362,0.44609164420485176,0.7000781198961347
363,0.444743935309973,0.7000340492680853
364,0.444743935309973,0.6999236629228326
365,0.44878706199460916,0.6991130740672886
366,0.4528301886792453,0.7004952679722187
367,0.45417789757412397,0.6999194105494824
368,0.4528301886792453,0.7003185768742883
369,0.44609164420485176,0.7011198937676053
370,0.44878706199460916,0.7011933535012635
371,0.4568733153638814,0.700761547089767
372,0.4555256064690027,0.7006327526479573
373,0.4555256064690027,0.7002214096730969
374,0.4555256064690027,0.6999405963992504
375,0.4568733153638814,0.6994487579224524
376,0.4528301886792453,0.7008600017837247
377,0.45956873315363883,0.697718524815549
378,0.45148247978436656,0.7001246949971659
379,0.4501347708894879,0.7009687151114017
380,0.45956873315363883,0.697605851057605
381,0.4528301886792453,0.7002711932837425
382,0.4501347708894879,0.6989239837790231
383,0.45956873315363883,0.6977286745969103
384,0.4568733153638814,0.6989241697247456
385,0.4528301886792453,0.6990950967842541
386,0.4528301886792453,0.6992221121893545
387,0.4528301886792453,0.699229796187007
388,0.4528301886792453,0.6995351474001853
389,0.4555256064690027,0.699348592121472
390,0.4528301886792453,0.6992559467380376
391,0.4555256064690027,0.6995351552586077
392,0.45148247978436656,0.6995879165276937
393,0.45148247978436656,0.6995379192300994
394,0.45148247978436656,0.6995270413884513
395,0.44878706199460916,0.6996291441596754
396,0.4568733153638814,0.6994508111001404
397,0.4555256064690027,0.6993301397389793
398,0.44878706199460916,0.6994941208299607
399,0.4528301886792453,0.6994681230395171
400,0.4528301886792453,0.6994388420536783
401,0.4474393530997305,0.6992948795852952
402,0.4582210242587601,0.6991206896089158
403,0.45417789757412397,0.6990814665870934
404,0.45417789757412397,0.6990897225197836
405,0.45417789757412397,0.6988522649742402
406,0.45956873315363883,0.6984789361718703
407,0.4568733153638814,0.6989037091590794
408,0.4568733153638814,0.6990383899873666
409,0.4528301886792453,0.6992204646316472
410,0.4501347708894879,0.6984808392474136
411,0.4528301886792453,0.698899639863804
412,0.4528301886792453,0.698891327029959
413,0.46226415094339623,0.6985517180287969
414,0.4582210242587601,0.6984827968999404
415,0.4582210242587601,0.698475253801883
416,0.4568733153638814,0.6985235742597247
417,0.4609164420485175,0.6984016836497543
418,0.4568733153638814,0.6984776345850209
419,0.4582210242587601,0.6986987252461518
420,0.4568733153638814,0.6987561112192636
421,0.45148247978436656,0.6987365985887204
422,0.4636118598382749,0.6984432210475713
423,0.46630727762803237,0.6982500452126165
424,0.4609164420485175,0.6983740701176366
425,0.45956873315363883,0.6984698228049976
426,0.45956873315363883,0.6984064209309634
427,0.4555256064690027,0.6984793509333737
428,0.4528301886792453,0.6984915291705937
429,0.4582210242587601,0.6982524336766932
430,0.4609164420485175,0.6980751238401747
431,0.4609164420485175,0.6982622560826689
432,0.46226415094339623,0.6980827090051426
433,0.45956873315363883,0.6985781342900188
434,0.4582210242587601,0.6985258295905513
435,0.4582210242587601,0.6984299860617814
436,0.45148247978436656,0.6990975781464008
437,0.4528301886792453,0.6995027243701791
438,0.45148247978436656,0.6987640534846243
439,0.46226415094339623,0.6980927503850172
440,0.4582210242587601,0.6979609772351735
441,0.45956873315363883,0.6984074527971261
442,0.4568733153638814,0.6979369614726695
443,0.4582210242587601,0.6981569444586848
444,0.4568733153638814,0.6978860754590049
445,0.4636118598382749,0.6979538954216832
446,0.4609164420485175,0.698232727890344
447,0.4582210242587601,0.6982308352906638
448,0.45956873315363883,0.6982625526594562
449,0.4555256064690027,0.6978662729718444
450,0.45956873315363883,0.6989662739822038
451,0.4582210242587601,0.6982978051111542
452,0.4609164420485175,0.6985756454725649
453,0.4582210242587601,0.697988890071392
454,0.4568733153638814,0.6981125186847331
455,0.45956873315363883,0.6982950748000738
456,0.4555256064690027,0.6984683322134863
457,0.4582210242587601,0.6981502932847025
458,0.45956873315363883,0.6984882774553193
459,0.4528301886792453,0.6985486132874384
460,0.45417789757412397,0.6988200048953983
461,0.4568733153638814,0.6982937344427147
462,0.45417789757412397,0.6988492983602699
463,0.4555256064690027,0.6989468958221875
464,0.45956873315363883,0.6983702016891871
465,0.4582210242587601,0.6987546464364796
466,0.4528301886792453,0.7001085831309841
467,0.44070080862533695,0.7012899880516533
468,0.44878706199460916,0.7006022871310659
469,0.4528301886792453,0.6990021739799487
470,0.4609164420485175,0.6987122732218798
471,0.4568733153638814,0.698755053693281
472,0.4582210242587601,0.698201334709144
473,0.4568733153638814,0.6982409357041759
474,0.45148247978436656,0.6989968675849101
475,0.4420485175202156,0.700594985428843
476,0.45148247978436656,0.6990828730581268
477,0.4636118598382749,0.6984578661439714
478,0.4568733153638814,0.6979895222917135
479,0.4582210242587601,0.6998158056202888
480,0.4528301886792453,0.7002793085385624
481,0.45148247978436656,0.6997905788924652
482,0.4528301886792453,0.6989182135144341
483,0.4501347708894879,0.6991770817309683
484,0.4582210242587601,0.6984062741424686
485,0.44609164420485176,0.6989684374788165
486,0.4420485175202156,0.6999237967751102
487,0.4501347708894879,0.6998673271483572
488,0.4582210242587601,0.6969640352688445
489,0.44339622641509435,0.6979651388379338
490,0.45148247978436656,0.6997324523164713
491,0.4501347708894879,0.699037154566815
492,0.4501347708894879,0.7009783905510552
493,0.4555256064690027,0.6983812661088863
494,0.4555256064690027,0.7004097775948429
495,0.45417789757412397,0.6980740371403751
496,0.45148247978436656,0.6997806917951156
497,0.44878706199460916,0.6995171183452449
498,0.4501347708894879,0.6993441199889967
499,0.4501347708894879,0.6993556792582136
500,0.4609164420485175,0.6981880988982462
