
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,2,2,11
Epochs, Training MSE, Validation Classification Accuracy
310,0.7672767223328948,0.2217741935483871
311,0.7747765937079352,0.20967741935483872
312,0.7774155912100591,0.21774193548387097
313,0.7723671586388751,0.23387096774193547
314,0.771324222539269,0.23387096774193547
315,0.7697162973588534,0.22983870967741934
316,0.7689996647859101,0.2217741935483871
317,0.7682347719293018,0.22983870967741934
318,0.772146304954809,0.23790322580645162
319,0.768696988453491,0.22983870967741934
320,0.7709047404850778,0.23387096774193547
321,0.7716016451147921,0.22983870967741934
322,0.7691143631775104,0.22983870967741934
323,0.7671281788867996,0.22580645161290322
324,0.7673865902540092,0.22983870967741934
325,0.7691264793836975,0.22983870967741934
326,0.7745451325177937,0.21370967741935484
327,0.7693009653408781,0.22983870967741934
328,0.7881076473808484,0.24596774193548387
329,0.7691885893127741,0.22580645161290322
330,0.7688579966333329,0.23387096774193547
331,0.7671222821346562,0.22983870967741934
332,0.7685068954422872,0.23387096774193547
333,0.7696271787458113,0.22983870967741934
334,0.7731939714582555,0.28225806451612906
335,0.7684559463788129,0.22983870967741934
336,0.7681401021482166,0.22580645161290322
337,0.7677161550514678,0.22580645161290322
338,0.7670400701146052,0.2217741935483871
339,0.774889419858459,0.2217741935483871
340,0.7696621604105122,0.22580645161290322
341,0.7673454455476235,0.21774193548387097
342,0.76727753360202,0.21370967741935484
343,0.7663798845875317,0.2056451612903226
344,0.7722269269366142,0.22580645161290322
345,0.7691766730418492,0.1975806451612903
346,0.7725049337920934,0.2217741935483871
347,0.765963703447699,0.22580645161290322
348,0.7729137690260145,0.2862903225806452
349,0.7678232411666507,0.23387096774193547
350,0.7665157024162416,0.22983870967741934
351,0.7692960695610085,0.23387096774193547
352,0.7676221854957003,0.23387096774193547
353,0.7699778013812191,0.21774193548387097
354,0.7661450282091403,0.23387096774193547
355,0.7675288230760041,0.23387096774193547
356,0.7685971612536441,0.23790322580645162
357,0.7653092696168247,0.23387096774193547
358,0.7647896931204071,0.23387096774193547
359,0.7656350820269825,0.24193548387096775
360,0.7647429156502712,0.23790322580645162
361,0.7658659799360449,0.23387096774193547
362,0.7655915794487652,0.2540322580645161
363,0.7653367406008381,0.25
364,0.7671493003896919,0.25806451612903225
365,0.7653476989640107,0.2620967741935484
366,0.7637898286258391,0.25806451612903225
367,0.768133205797498,0.3024193548387097
368,0.767317550879662,0.3467741935483871
369,0.7726139249956749,0.2217741935483871
370,0.7738850970486035,0.3064516129032258
371,0.7765233579297198,0.3588709677419355
372,0.7712566981325214,0.23790322580645162
373,0.7665349855956111,0.23790322580645162
374,0.765910347604111,0.23387096774193547
375,0.7684868508487982,0.25
376,0.7813726810527892,0.2782258064516129
377,0.7876290631612277,0.3024193548387097
378,0.7682107178360422,0.25
379,0.7653647094137214,0.23790322580645162
380,0.7650940066096719,0.25
381,0.76517928857338,0.23790322580645162
382,0.7696019172549802,0.2540322580645161
383,0.7693377376011638,0.25806451612903225
384,0.7646119056226769,0.25806451612903225
385,0.7759051040369848,0.3064516129032258
386,0.7676189912284991,0.2620967741935484
387,0.765128784470325,0.2540322580645161
388,0.7648314683824252,0.24596774193548387
389,0.769017526804941,0.2540322580645161
390,0.7713575201019989,0.25
391,0.7703109192847744,0.23387096774193547
392,0.7649442479527225,0.24193548387096775
393,0.767340696543124,0.2540322580645161
394,0.770084173122951,0.25
395,0.7748775866094951,0.24193548387096775
396,0.7671503623732243,0.24596774193548387
397,0.7683966332397835,0.24596774193548387
398,0.76793168798429,0.25806451612903225
399,0.7664743196367145,0.25
400,0.764907571411062,0.24596774193548387
401,0.765210132240152,0.25
402,0.7643814248786459,0.24193548387096775
403,0.7640987854204283,0.25
404,0.7741098684501129,0.34274193548387094
405,0.76737989624735,0.24596774193548387
406,0.7649081385002194,0.24596774193548387
407,0.7639632503435135,0.25
408,0.7648449196269151,0.24193548387096775
409,0.7662158515663295,0.24193548387096775
410,0.7639023222578682,0.24596774193548387
411,0.7653880666982926,0.24193548387096775
412,0.765858711755218,0.22983870967741934
413,0.7705388764301662,0.25806451612903225
414,0.7666946577018446,0.25
415,0.7666908903322343,0.25
416,0.7640249378351625,0.24193548387096775
417,0.763813474733498,0.24596774193548387
418,0.7659291235444383,0.24193548387096775
419,0.7637694112057626,0.24596774193548387
420,0.7638069927339523,0.24193548387096775
421,0.7660041264625684,0.24193548387096775
422,0.7703435548759439,0.24193548387096775
423,0.763266983541565,0.23790322580645162
424,0.7766214901186334,0.3064516129032258
425,0.7667236996886194,0.24193548387096775
426,0.7685795429194516,0.2540322580645161
427,0.7639997044991358,0.24193548387096775
428,0.7636934253347173,0.23790322580645162
429,0.7637735897118964,0.25806451612903225
430,0.765381599062036,0.24193548387096775
431,0.767270133890099,0.22580645161290322
432,0.7644206756655749,0.24596774193548387
433,0.7646524077169354,0.24596774193548387
434,0.7663694410273014,0.24193548387096775
435,0.7635653017027234,0.24193548387096775
436,0.7649490276217991,0.2540322580645161
437,0.7668467696395808,0.24193548387096775
438,0.7632593664565062,0.24193548387096775
439,0.7624997256506696,0.25
440,0.7650982963761526,0.23790322580645162
441,0.7634767188075914,0.24193548387096775
442,0.7629117274829418,0.23790322580645162
443,0.7631613683897547,0.25
444,0.7672148064857275,0.24596774193548387
445,0.7646223735544333,0.24596774193548387
446,0.7664266157191771,0.24193548387096775
447,0.7633624253017406,0.24193548387096775
448,0.7634350413650007,0.23387096774193547
449,0.7624722331372281,0.24596774193548387
450,0.768037014714151,0.23387096774193547
451,0.7635896927119642,0.23790322580645162
452,0.7619883847792863,0.24193548387096775
453,0.7630663340295363,0.24596774193548387
454,0.7646106627385904,0.24596774193548387
455,0.7654859830684281,0.24193548387096775
456,0.7646757624100863,0.23387096774193547
457,0.7634245907238668,0.24193548387096775
458,0.7663214138964509,0.24596774193548387
459,0.7673952699481369,0.24596774193548387
460,0.7631468704039058,0.24596774193548387
461,0.7625148172515808,0.24193548387096775
462,0.7621726681126499,0.24193548387096775
463,0.7619909455177477,0.24596774193548387
464,0.762096887855674,0.24596774193548387
465,0.7657215988317136,0.2620967741935484
466,0.8013698779963571,0.1975806451612903
467,0.8045591021030313,0.32661290322580644
468,0.7739813825576837,0.24193548387096775
469,0.7632013992426424,0.23790322580645162
470,0.7626930512079794,0.24193548387096775
471,0.762589307887991,0.24193548387096775
472,0.7627626794933396,0.24596774193548387
473,0.7622548911074013,0.24596774193548387
474,0.762130283459326,0.24193548387096775
475,0.7627142249238047,0.25
476,0.7649175486620238,0.24596774193548387
477,0.7687308595483736,0.2540322580645161
478,0.7748186065496431,0.3024193548387097
479,0.7663841490048949,0.23790322580645162
480,0.7635201642425857,0.23790322580645162
481,0.7612858136283855,0.22983870967741934
482,0.7657782833123971,0.2540322580645161
483,0.7633763423234972,0.25
484,0.7632744568366373,0.23387096774193547
485,0.761750651411795,0.23790322580645162
486,0.761874965750037,0.24193548387096775
487,0.7613983770909071,0.23790322580645162
488,0.7622229744384701,0.24596774193548387
489,0.7614107027149047,0.22580645161290322
490,0.7616228373821695,0.24596774193548387
491,0.7643382529323101,0.25
492,0.7615085110135668,0.22983870967741934
493,0.7615812747946361,0.25
494,0.7634163613409527,0.23387096774193547
495,0.7619390286034182,0.24596774193548387
496,0.7628346000004902,0.24596774193548387
497,0.7599700591287639,0.23387096774193547
498,0.7609831185455541,0.25
499,0.7610190276767046,0.23790322580645162
500,0.7612266085799009,0.2540322580645161
Time to train (in seconds): 3.914
Training set accuracy: 0.24528301886792453
Test set accuracy: 0.2540322580645161
