
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
245,0.08470283459703395,0.8629032258064516
246,0.08387253424516303,0.8629032258064516
247,0.08151001549620178,0.8790322580645161
248,0.0876763587350052,0.8629032258064516
249,0.08392000835193891,0.8709677419354839
250,0.08380801765391666,0.8548387096774194
251,0.08600604630118568,0.8548387096774194
252,0.08549169169139097,0.8588709677419355
253,0.08202184300779236,0.8548387096774194
254,0.08278408386775794,0.8548387096774194
255,0.09099302388014355,0.8830645161290323
256,0.08482625959429056,0.8588709677419355
257,0.07962548905685424,0.8709677419354839
258,0.075997864629408,0.875
259,0.08629957197566289,0.8548387096774194
260,0.09175571696102831,0.8629032258064516
261,0.08178339922008578,0.8508064516129032
262,0.08625387895101677,0.8588709677419355
263,0.07788071240867128,0.8830645161290323
264,0.07929825970427297,0.875
265,0.07947589236320912,0.875
266,0.08323005575422569,0.842741935483871
267,0.07581013579564574,0.8790322580645161
268,0.08266294239314151,0.8508064516129032
269,0.08048511596031732,0.8669354838709677
270,0.07705326961338248,0.8548387096774194
271,0.0743222898300772,0.875
272,0.08121741172412028,0.8790322580645161
273,0.07758005566436645,0.8588709677419355
274,0.07885671659362453,0.8870967741935484
275,0.08015665613593326,0.8830645161290323
276,0.08157262418304205,0.8911290322580645
277,0.08214095474777304,0.8830645161290323
278,0.0785112495402833,0.8790322580645161
279,0.0881081849577575,0.8709677419354839
280,0.08412384225654349,0.8911290322580645
281,0.07437431634180919,0.8951612903225806
282,0.075230555493106,0.8911290322580645
283,0.07201997626785003,0.8830645161290323
284,0.0697649896182936,0.8830645161290323
285,0.06802844940106571,0.8790322580645161
286,0.07496794629924468,0.8911290322580645
287,0.07089780788329987,0.8870967741935484
288,0.07097406696445237,0.8870967741935484
289,0.07039440215055955,0.8790322580645161
290,0.07368333244325825,0.875
291,0.0816078860679149,0.8951612903225806
292,0.07333089612010094,0.8991935483870968
293,0.06914654564624961,0.8830645161290323
294,0.07048447231470416,0.8870967741935484
295,0.06783949240504128,0.8790322580645161
296,0.07147653352511349,0.8709677419354839
297,0.07857883823877962,0.8951612903225806
298,0.07148565517980766,0.8951612903225806
299,0.06960801305106605,0.8951612903225806
300,0.06767568844536173,0.8790322580645161
301,0.06534330810790945,0.8951612903225806
302,0.06605579931136404,0.8790322580645161
303,0.06993154728452823,0.8790322580645161
304,0.06421024848446341,0.8951612903225806
305,0.06724994118443865,0.8911290322580645
306,0.07369616936006153,0.8709677419354839
307,0.07064097123384276,0.8830645161290323
308,0.06483133447793751,0.8870967741935484
309,0.06995342500297712,0.8870967741935484
310,0.06283567641833307,0.8790322580645161
311,0.06392116230708629,0.8951612903225806
312,0.06571288382408254,0.8790322580645161
313,0.06607954870307728,0.8870967741935484
314,0.0653293944206284,0.8911290322580645
315,0.08063756897359929,0.8830645161290323
316,0.06324444689261481,0.8870967741935484
317,0.06090484977407973,0.8951612903225806
318,0.06359561071479707,0.8870967741935484
319,0.06807884692355096,0.8951612903225806
320,0.06222147172192233,0.8951612903225806
321,0.06103468934164188,0.8911290322580645
322,0.0593111152986491,0.8870967741935484
323,0.0572184852571638,0.8911290322580645
324,0.056983533452490555,0.8951612903225806
325,0.061654058374915936,0.8830645161290323
326,0.0644935155029642,0.8991935483870968
327,0.06488899786351976,0.8830645161290323
328,0.05884248527163664,0.8951612903225806
329,0.05946902962646779,0.8991935483870968
330,0.0596204762727377,0.8870967741935484
331,0.05743551835056377,0.907258064516129
332,0.058749300876758004,0.8991935483870968
333,0.05781121691067926,0.8991935483870968
334,0.05653202092361346,0.9032258064516129
335,0.06629325986846789,0.8991935483870968
336,0.05800829840746935,0.8951612903225806
337,0.06744005732967433,0.8870967741935484
338,0.05995176138442469,0.907258064516129
339,0.05340544312770837,0.8991935483870968
340,0.057846744363800356,0.8951612903225806
341,0.05356536618055665,0.9032258064516129
342,0.053684649516397266,0.9032258064516129
343,0.05868390857305493,0.8991935483870968
344,0.055937173257222764,0.8951612903225806
345,0.060488186061871604,0.9112903225806451
346,0.062301306696692996,0.8790322580645161
347,0.05966922239634706,0.8991935483870968
348,0.05223927056434553,0.8991935483870968
349,0.05972265837485716,0.8911290322580645
350,0.058259881863343264,0.8951612903225806
351,0.0831002290633617,0.8870967741935484
352,0.062032559592775,0.8951612903225806
353,0.055060142986707215,0.8870967741935484
354,0.07395552191277095,0.9032258064516129
355,0.05674541003897762,0.8991935483870968
356,0.06875492349221075,0.8951612903225806
357,0.05809190585733833,0.8991935483870968
358,0.05159396975467457,0.8991935483870968
359,0.05191781866940297,0.9112903225806451
360,0.05076260851245247,0.907258064516129
361,0.059082425265832746,0.8951612903225806
362,0.07585163731491296,0.9032258064516129
363,0.056817895702132165,0.907258064516129
364,0.05569196995127015,0.8951612903225806
365,0.053277100587508036,0.8911290322580645
366,0.06052748538024892,0.8790322580645161
367,0.05392698922300361,0.8991935483870968
368,0.05223678786590598,0.9032258064516129
369,0.054339955394132604,0.8911290322580645
370,0.05646519351839182,0.9032258064516129
371,0.0574753784934819,0.9032258064516129
372,0.05270224863341282,0.8991935483870968
373,0.04994116953420717,0.8951612903225806
374,0.052854045890192464,0.9112903225806451
375,0.05322080043254241,0.9193548387096774
376,0.04938188134609577,0.907258064516129
377,0.05250752453553914,0.9032258064516129
378,0.058183675101967834,0.907258064516129
379,0.061202057689974686,0.8991935483870968
380,0.06178853648267464,0.8991935483870968
381,0.06316217284546699,0.8870967741935484
382,0.05883255272213832,0.907258064516129
383,0.053267314033680346,0.9112903225806451
384,0.0471081474155473,0.9112903225806451
385,0.047827649538579986,0.907258064516129
386,0.04764808239428444,0.907258064516129
387,0.04784822550420017,0.9112903225806451
388,0.05041434714412389,0.9193548387096774
389,0.051305822122581,0.9112903225806451
390,0.054151205630484575,0.8991935483870968
391,0.05082827864677244,0.9112903225806451
392,0.050049765389680194,0.9233870967741935
393,0.04632516234688641,0.9153225806451613
394,0.047650071428883584,0.9153225806451613
395,0.050038333955233195,0.9233870967741935
396,0.04826201256880001,0.907258064516129
397,0.04822710407196154,0.907258064516129
398,0.05517914117187973,0.9153225806451613
399,0.05815049686460651,0.8951612903225806
400,0.05001561333859009,0.9032258064516129
401,0.05046078950972222,0.9032258064516129
402,0.05071400714391864,0.907258064516129
403,0.046253598623829356,0.9112903225806451
404,0.046898152564089315,0.8991935483870968
405,0.05004645618055552,0.9193548387096774
406,0.05086215084101058,0.9153225806451613
407,0.05675332813340673,0.9112903225806451
408,0.04808339071629223,0.9112903225806451
409,0.04712666388596806,0.9112903225806451
410,0.0478410977629442,0.9112903225806451
411,0.049476956930081514,0.9193548387096774
412,0.0492977665108203,0.9233870967741935
413,0.04667226343148491,0.9193548387096774
414,0.046323268519361756,0.9233870967741935
415,0.04649293646211526,0.9193548387096774
416,0.0465726367679174,0.9193548387096774
417,0.052980567209725014,0.9112903225806451
418,0.04614556674350405,0.9274193548387096
419,0.04449714668508922,0.9233870967741935
420,0.04429073449537832,0.9193548387096774
421,0.04550977158684205,0.9233870967741935
422,0.04568784427885207,0.9193548387096774
423,0.04733292291512779,0.9193548387096774
424,0.045001140064923964,0.9193548387096774
425,0.04586910228765962,0.9193548387096774
426,0.05063588403369868,0.9193548387096774
427,0.04942050644250146,0.9233870967741935
428,0.044339042092223134,0.9193548387096774
429,0.04591367642983924,0.9112903225806451
430,0.04613751726437583,0.9153225806451613
431,0.045563587986327134,0.9274193548387096
432,0.046221690829664076,0.9193548387096774
433,0.04571439960551724,0.9153225806451613
434,0.04428333547153065,0.9153225806451613
435,0.04499727525418621,0.9233870967741935
436,0.04575165157511131,0.9274193548387096
437,0.05017052262464044,0.9193548387096774
438,0.0454505515217987,0.9193548387096774
439,0.04450601941309474,0.9233870967741935
440,0.04439696071450831,0.9233870967741935
441,0.04405396022148003,0.9233870967741935
442,0.04488712748246909,0.9233870967741935
443,0.044673661371157074,0.9233870967741935
444,0.04525656913867553,0.9233870967741935
445,0.05592844277226238,0.9193548387096774
446,0.0439580923906897,0.9193548387096774
447,0.042759505883327185,0.9274193548387096
448,0.04128565540498275,0.9193548387096774
449,0.04482628753985566,0.9193548387096774
450,0.041204339024910795,0.9314516129032258
451,0.044082550199747154,0.9233870967741935
452,0.03793456090894813,0.9153225806451613
453,0.036858818443316385,0.9193548387096774
454,0.0397572915945332,0.9233870967741935
455,0.04502835107196791,0.8830645161290323
456,0.0903419851107961,0.9112903225806451
457,0.06449730045476257,0.9112903225806451
